Series,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Sao Tome and Principe,STP,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Saudi Arabia,SAU,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Senegal,SEN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Serbia,SRB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Seychelles,SYC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Sierra Leone,SLE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Singapore,SGP,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Slovak Republic,SVK,11390.7435105532,..,12753.7545715576,13705.2282907924,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Slovenia,SVN,25710.9120167339,..,26822.6630205893,28030.7973922385,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Small states,SST,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Solomon Islands,SLB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Somalia,SOM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,South Africa,ZAF,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,South Asia,SAS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,South Sudan,SSD,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Spain,ESP,37609.3539261148,..,38986.7204358749,40812.9390199192,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Sri Lanka,LKA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,St. Kitts and Nevis,KNA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,St. Lucia,LCA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,St. Martin (French part),MAF,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Sub-Saharan Africa,SSF,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Sudan,SDN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Suriname,SUR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Sweden,SWE,35573.8057563484,..,36191.5997880867,38489.4721136825,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Switzerland,CHE,50202.9671346742,..,52743.2572894964,54388.46702386,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Syrian Arab Republic,SYR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Tajikistan,TJK,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Tanzania,TZA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Thailand,THA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Timor-Leste,TLS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Togo,TGO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Tokelau,TKL,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Tonga,TON,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Trinidad and Tobago,TTO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Tunisia,TUN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Turkey,TUR,27285,..,26218.829389633,25955.1321936786,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Turkmenistan,TKM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Turks and Caicos Islands,TCA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Tuvalu,TUV,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Uganda,UGA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Ukraine,UKR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,United Arab Emirates,ARE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,United Kingdom,GBR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,United States,USA,43570.18,..,38635.04,39505.7604596408,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Upper middle income,UMC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Uruguay,URY,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Uzbekistan,UZB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Vanuatu,VUT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,"Venezuela, RB",VEN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Vietnam,VNM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Virgin Islands (U.S.),VIR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,West Bank and Gaza,PSE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,World,WLD,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,"Yemen, Rep.",YEM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Zambia,ZMB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Zimbabwe,ZWE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Afghanistan,AFG,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Albania,ALB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Algeria,DZA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,American Samoa,ASM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Andorra,AND,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Angola,AGO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Antigua and Barbuda,ATG,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Arab World,ARB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Argentina,ARG,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Armenia,ARM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Aruba,ABW,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Australia,AUS,40874.0457734537,..,41800.2967038929,44247.3406468525,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Austria,AUT,35542.5899806473,..,40411.1363066759,42276.8487042252,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Azerbaijan,AZE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,"Bahamas, The",BHS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bahrain,BHR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bangladesh,BGD,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Barbados,BRB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Belarus,BLR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Belgium,BEL,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Belize,BLZ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Benin,BEN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bermuda,BMU,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bhutan,BTN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bolivia,BOL,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bosnia and Herzegovina,BIH,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Botswana,BWA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Brazil,BRA,..,..,13971.3840566101,14775.3693145019,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,British Virgin Islands,VGB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Brunei Darussalam,BRN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bulgaria,BGR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Burkina Faso,BFA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Burundi,BDI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Cabo Verde,CPV,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Cambodia,KHM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Cameroon,CMR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Canada,CAN,39178.8344545365,..,39221.9516443949,39936.9292867296,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Caribbean small states,CSS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Cayman Islands,CYM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Central African Republic,CAF,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Central Europe and the Baltics,CEB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Chad,TCD,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Channel Islands,CHI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Chile,CHL,18301.379157505,..,23428.6179805787,23747.1489667623,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,China,CHN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Colombia,COL,17922.8184539631,..,..,19623.6690780645,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Comoros,COM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,"Congo, Dem. Rep.",COD,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,"Congo, Rep.",COG,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Costa Rica,CRI,33602.4209239471,..,24893.2339321558,25251.1919731257,..,..
