Series,Series Code,Country Name,Country Code,2010 [YR2010],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Sierra Leone,SLE,66.73593,117.09498,133.54964,..,112.45711,173.35823,285.53431
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Singapore,SGP,5980.7494,8422.82148,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Slovak Republic,SVK,3683.75604,4024.47601,4270.79846,4068.62395,3506.48133,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Slovenia,SVN,2670.76352,2616.47468,2642.18415,2115.52615,2144.06636,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Solomon Islands,SLB,67.16579,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Somalia,SOM,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,South Africa,ZAF,16932.75778,23833.42372,22169.6319,20884.65071,18863.52824,18115.49456,21511.39107
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,South Asia,SAS,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,South Sudan,SSD,..,122.23813,227.09886,204.62505,185.23387,30.12649,16.38399
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Spain,ESP,68991.38901,58945.7449,58930.47057,51229.60894,52087.73246,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Sri Lanka,LKA,974.40092,1204.74082,1533.86881,1796.46136,2842.17468,2447.33277,1877.48787
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,St. Kitts and Nevis,KNA,..,..,..,24.40327,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,St. Lucia,LCA,48.81309,61.95634,64.6064,67.88377,94.16995,..,66.60574
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,St. Martin (French part),MAF,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,St. Vincent and the Grenadines,VCT,34.64193,..,..,..,44.40113,45.40729,46.19367
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Sudan,SDN,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Suriname,SUR,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Eswatini,SWZ,219.06328,..,325.07247,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Sweden,SWE,32340.31473,44665.77994,44076.40044,37599.41418,39285.76704,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Switzerland,CHE,28757.43515,34703.91703,35822.43347,34675.32489,34268.50789,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Syrian Arab Republic,SYR,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Tajikistan,TJK,226.06796,..,..,410.90458,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Tanzania,TZA,1320.79071,..,1546.22942,..,..,2205.24132,1970.96486
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Thailand,THA,11967.46911,17334.64572,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Timor-Leste,TLS,97.95,79.08646,108.77227,134.6504,133.3432,113.6506,106.555
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Togo,TGO,140.34571,191.12049,218.60134,213.49801,222.20468,239.9097,287.7405
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Tonga,TON,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Trinidad and Tobago,TTO,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Tunisia,TUN,2755.30041,..,..,2847.72635,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Turkey,TUR,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Turkmenistan,TKM,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Turks and Caicos Islands,TCA,..,..,..,26.01642,..,..,28.05134
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Tuvalu,TUV,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Uganda,UGA,434.0574,510.53882,553.65624,757.01065,693.50869,658.15531,655.27308
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Ukraine,UKR,..,12229.82609,7843.24551,..,4676.92951,6072.02894,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,United Arab Emirates,ARE,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,United Kingdom,GBR,137500.07561,149574.90623,155989.30041,170229.80685,158925.73297,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,United States,USA,..,798681.81548,832820.61124,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Upper middle income,UMC,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Uruguay,URY,..,..,..,..,2507.45864,2734.23412,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Uzbekistan,UZB,..,4201.93237,4618.88328,4736.00491,4635.01687,3124.43848,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Vanuatu,VUT,..,..,40.02103,40.95345,..,39.89699,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,"Venezuela, RB",VEN,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Vietnam,VNM,5955.67387,9677.46793,..,..,8918.85083,..,10221.13698
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,West Bank and Gaza,PSE,599.4478,661.53965,..,651.56437,767.64498,761.48922,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,World,WLD,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,"Yemen, Rep.",YEM,..,..,..,..,..,..,..
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Zambia,ZMB,..,..,..,978.24778,785.36824,964.79014,1247.12708
"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,Zimbabwe,ZWE,185.92987,1144.694,1196.704,..,..,1282.51065,1427.41692
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Afghanistan,AFG,..,..,..,..,..,..,8430097.69512
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Albania,ALB,..,..,..,..,..,..,14715.15116
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Algeria,DZA,..,..,..,..,..,..,3541351.20266
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,American Samoa,ASM,..,..,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Andorra,AND,..,..,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Angola,AGO,..,..,3112513.94175,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Antigua and Barbuda,ATG,..,..,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Arab World,ARB,47583840,45371140,45543689,45717420,49195913,49360824,49586859
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Argentina,ARG,161473.32222,140435.62684,160786.21385,147821.92757,147195.46961,..,166717.47435
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Armenia,ARM,..,..,..,..,..,2232.0134,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Aruba,ABW,1279.52146,..,..,..,..,..,1000.10264
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Australia,AUS,..,..,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Austria,AUT,..,..,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Azerbaijan,AZE,5053.36153,5078.78806,5287.08034,5113.373,5113.42724,5212.19476,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,"Bahamas, The",BHS,..,..,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Bahrain,BHR,66137.49122,..,..,..,20059.34446,19138.7884,19084.33038
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Bangladesh,BGD,..,31740059.40811,32137956.29691,29274894.85729,23575464.27023,23806395.47138,23392167.48964
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Barbados,BRB,..,..,459.585,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Belarus,BLR,..,..,..,..,..,..,9950.98626
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Belgium,BEL,..,..,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Belize,BLZ,..,..,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Benin,BEN,..,..,..,..,..,..,2576797.91535
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Bermuda,BMU,..,..,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Bhutan,BTN,..,..,..,..,..,137544.15434,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Bolivia,BOL,..,..,..,295323.18377,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Bosnia and Herzegovina,BIH,..,19438.86697,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Botswana,BWA,..,121649.59065,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Brazil,BRA,9201677.05802,7928876.19426,7758772.52627,7305080.59917,6671697.20198,6534546.80907,6306355.07447
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,British Virgin Islands,VGB,..,..,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Brunei Darussalam,BRN,..,..,..,..,..,..,4442.97419
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Bulgaria,BGR,..,..,..,..,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Burkina Faso,BFA,..,..,3956271.02165,..,..,..,4311896.61286
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Burundi,BDI,..,..,1402134.00343,..,..,1376684.26813,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Cabo Verde,CPV,..,..,..,27844.15288,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Cambodia,KHM,..,..,1646783.08415,1498747.69723,..,..,..
"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,Cameroon,CMR,1981271.63079,..,..,..,..,..,2162976.46804
