Country Name,Country Code,Series,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Nepal,NPL,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Nepal,NPL,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Nepal,NPL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,6275174,..,..
Netherlands,NLD,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,503.383819750007,..,..
Netherlands,NLD,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,42934.17236,..,..,..,..
Netherlands,NLD,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,41308.6493574261,43132.1713477088,..,..
Netherlands,NLD,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,38922.4689798656,42133.4157556578,..,..
Netherlands,NLD,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,38922.4689798656,42133.4157556578,..,..
Netherlands,NLD,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,41308.6493574261,43132.1713477088,..,..
Netherlands,NLD,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Netherlands Antilles,ANT,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Netherlands Antilles,ANT,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Netherlands Antilles,ANT,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Netherlands Antilles,ANT,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Netherlands Antilles,ANT,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Netherlands Antilles,ANT,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Netherlands Antilles,ANT,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
New Caledonia,NCL,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
New Caledonia,NCL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
New Caledonia,NCL,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
New Caledonia,NCL,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
New Caledonia,NCL,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
New Caledonia,NCL,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
New Caledonia,NCL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
New Zealand,NZL,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,508.490721422843,..,..
New Zealand,NZL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,11417.11317,..,..,..,..
New Zealand,NZL,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,31237.5880921338,31894.1711533418,..,..
New Zealand,NZL,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,30254.0921545455,30890.0031084358,..,..
New Zealand,NZL,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
New Zealand,NZL,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,30745.8401233397,31392.0871308888,..,..
New Zealand,NZL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Nicaragua,NIC,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Nicaragua,NIC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,542.22495,600.74657,..,..,..
Nicaragua,NIC,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Nicaragua,NIC,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Nicaragua,NIC,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Nicaragua,NIC,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Nicaragua,NIC,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Niger,NER,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Niger,NER,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,307.43432,287.65981,454.56525,..,..
Niger,NER,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Niger,NER,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Niger,NER,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Niger,NER,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Niger,NER,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Nigeria,NGA,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Nigeria,NGA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Nigeria,NGA,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Nigeria,NGA,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Nigeria,NGA,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Nigeria,NGA,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Nigeria,NGA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,41763792,..,..
North America,NAC,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
North America,NAC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
North America,NAC,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
North America,NAC,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
North America,NAC,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
North America,NAC,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
North America,NAC,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
North Macedonia,MKD,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,413.044673632074,..,..
North Macedonia,MKD,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
North Macedonia,MKD,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
North Macedonia,MKD,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
North Macedonia,MKD,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
North Macedonia,MKD,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
North Macedonia,MKD,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Northern Mariana Islands,MNP,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Northern Mariana Islands,MNP,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Northern Mariana Islands,MNP,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Northern Mariana Islands,MNP,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Northern Mariana Islands,MNP,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Northern Mariana Islands,MNP,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Northern Mariana Islands,MNP,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Norway,NOR,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,490.413149272607,..,..
Norway,NOR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,29618.84143,..,..,..,..
Norway,NOR,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,47210.8830843758,46913.8321154345,..,..
Norway,NOR,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,39585.1687567725,38558.5518750695,..,..
Norway,NOR,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,35577.1466195427,34886.3088393486,..,..
Norway,NOR,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,39585.1687567725,38558.5518750695,..,..
Norway,NOR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
OECD members,OED,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,488.662377484584,..,..
OECD members,OED,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
OECD members,OED,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,34943.1799379048,..,..,..
OECD members,OED,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,32257.9466639879,..,..,..
OECD members,OED,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,30817.3072274372,..,..,..
OECD members,OED,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,33497.6119075089,..,..,..
OECD members,OED,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Oman,OMN,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Oman,OMN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Oman,OMN,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Oman,OMN,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Oman,OMN,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Oman,OMN,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Oman,OMN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,178196,160634,161173,..,..
Other small states,OSS,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Other small states,OSS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Other small states,OSS,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Other small states,OSS,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Other small states,OSS,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Other small states,OSS,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Other small states,OSS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,3305557,3326000,3323015,..,..
Pacific island small states,PSS,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Pacific island small states,PSS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Pacific island small states,PSS,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Pacific island small states,PSS,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Pacific island small states,PSS,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Pacific island small states,PSS,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Pacific island small states,PSS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,140440,141986,..,..,..
Pakistan,PAK,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Pakistan,PAK,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,8367.78545,8079.64893,..,..,..
Pakistan,PAK,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Pakistan,PAK,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Pakistan,PAK,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Pakistan,PAK,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Pakistan,PAK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,54875788,..,..,..
Palau,PLW,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
Palau,PLW,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Palau,PLW,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Palau,PLW,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Palau,PLW,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Palau,PLW,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Palau,PLW,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..
Panama,PAN,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,364.623772485532,..,..
Panama,PAN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..
Panama,PAN,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..
Panama,PAN,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..
Panama,PAN,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..
Panama,PAN,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..
Panama,PAN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,139457,..,..
Papua New Guinea,PNG,PISA: Mean performance on the science scale,LO.PISA.SCI,..,..,..,..,..
